trainer/global_step,_step,_runtime,lr-Adam,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
4249,175,696.348656,,1736283411.0122082,3.0,0.057631876319646835,,,,,,
4299,176,702.317432635,1e-05,1736283416.9809678,,,,,,,,
4299,177,702.431805789,,1736283417.0953505,3.0,0.04305006191134453,,,,,,
4349,178,708.396397313,1e-05,1736283423.059877,,,,,,,,
4349,179,708.510705014,,1736283423.174297,3.0,0.12223437428474426,,,,,,
4399,180,714.478410284,1e-05,1736283429.141945,,,,,,,,
4399,181,714.59287567,,1736283429.2564125,3.0,0.20115581154823303,,,,,,
4449,182,720.552564835,1e-05,1736283435.216068,,,,,,,,
4449,183,720.666559118,,1736283435.330133,3.0,0.16163474321365356,,,,,,
4499,184,726.63801829,1e-05,1736283441.3015294,,,,,,,,
4499,185,726.752113462,,1736283441.4153697,3.0,0.10698074847459793,,,,,,
4549,186,732.721784259,1e-05,1736283447.3852713,,,,,,,,
4549,187,732.83599659,,1736283447.4995914,3.0,0.3974932134151459,,,,,,
4599,188,738.804115584,1e-05,1736283453.4675949,,,,,,,,
4599,189,738.918724909,,1736283453.5823064,3.0,0.2512253224849701,,,,,,
4649,190,744.885271642,1e-05,1736283459.5487711,,,,,,,,
4649,191,744.999440672,,1736283459.6630278,3.0,0.22113968431949615,,,,,,
4699,192,750.971754978,1e-05,1736283465.6352606,,,,,,,,
4699,193,751.085971025,,1736283465.74955,3.0,0.021881500259041786,,,,,,
4749,194,757.04509752,1e-05,1736283471.7086277,,,,,,,,
4749,195,757.158982416,,1736283471.822531,3.0,0.14870232343673706,,,,,,
4799,196,763.122061701,1e-05,1736283477.7855415,,,,,,,,
4799,197,763.236203068,,1736283477.8997855,3.0,0.08745197206735611,,,,,,
4849,198,769.206159476,1e-05,1736283483.8696265,,,,,,,,
4849,199,769.320256109,,1736283483.983854,3.0,0.1265435814857483,,,,,,
4899,200,775.294769069,1e-05,1736283489.9582245,,,,,,,,
4899,201,775.408945351,,1736283490.0725358,3.0,0.12395264208316803,,,,,,
4949,202,781.376131011,1e-05,1736283496.0396385,,,,,,,,
4949,203,781.490752758,,1736283496.1543207,3.0,0.2496979981660843,,,,,,
4999,204,787.474511622,1e-05,1736283502.1379747,,,,,,,,
4999,205,787.588972026,,1736283502.252544,3.0,0.12069709599018097,,,,,,
5049,206,793.567346754,1e-05,1736283508.2308872,,,,,,,,
5049,207,793.681843836,,1736283508.344942,3.0,0.05630474165081978,,,,,,
5099,208,799.666218713,1e-05,1736283514.3296738,,,,,,,,
5099,209,799.780549033,,1736283514.444108,3.0,0.5263079404830933,,,,,,
5149,210,805.763926338,1e-05,1736283520.4273777,,,,,,,,
5149,211,805.878283979,,1736283520.5418518,3.0,0.016189763322472572,,,,,,
5199,212,811.852263902,1e-05,1736283526.5156887,,,,,,,,
5199,213,811.96663632,,1736283526.6301377,3.0,0.1828802227973938,,,,,,
5249,214,817.942092111,1e-05,1736283532.6056368,,,,,,,,
5249,215,818.056061964,,1736283532.719614,3.0,0.2749914228916168,,,,,,
5299,216,824.043407387,1e-05,1736283538.706869,,,,,,,,
5299,217,824.157981533,,1736283538.8215094,3.0,0.24741590023040771,,,,,,
5349,218,830.137397287,1e-05,1736283544.800889,,,,,,,,
5349,219,830.251928452,,1736283544.9155061,3.0,0.3402911126613617,,,,,,
5399,220,836.231925525,1e-05,1736283550.8953884,,,,,,,,
5399,221,836.346235466,,1736283551.00982,3.0,0.30810412764549255,,,,,,
5449,222,842.325468346,1e-05,1736283556.9889834,,,,,,,,
5449,223,842.43990878,,1736283557.1034265,3.0,0.23465457558631897,,,,,,
5499,224,848.421428017,1e-05,1736283563.0849311,,,,,,,,
5499,225,848.535821894,,1736283563.1993604,3.0,0.09502865374088287,,,,,,
5549,226,854.523412425,1e-05,1736283569.1869123,,,,,,,,
5549,227,854.637564519,,1736283569.3011785,3.0,0.1981731355190277,,,,,,
5599,228,860.623997128,1e-05,1736283575.2874985,,,,,,,,
5599,229,860.738707218,,1736283575.4019146,3.0,0.1565367728471756,,,,,,
5627,230,872.894512093,,1736283587.5580096,3.0,,0.8482000231742859,0.5956985950469971,,,,
5627,231,910.73889474,,1736283625.402367,3.0,,,,0.9437111020088196,0.1726853996515274,,
5649,232,915.449383993,1e-05,1736283630.1127625,,,,,,,,
5649,233,915.564071409,,1736283630.227569,4.0,0.018769582733511925,,,,,,
5699,234,921.536915175,1e-05,1736283636.2004564,,,,,,,,
5699,235,921.65109603,,1736283636.314668,4.0,0.022192541509866714,,,,,,
5749,236,927.624971762,1e-05,1736283642.2884738,,,,,,,,
5749,237,927.739230785,,1736283642.4028022,4.0,0.0988631397485733,,,,,,
5799,238,933.711723455,1e-05,1736283648.375166,,,,,,,,
5799,239,933.825905252,,1736283648.4894922,4.0,0.10917510837316513,,,,,,
5849,240,939.793369996,1e-05,1736283654.4568894,,,,,,,,
5849,241,939.907584985,,1736283654.571146,4.0,0.3113057017326355,,,,,,
5899,242,945.881243294,1e-05,1736283660.5446887,,,,,,,,
5899,243,945.995705316,,1736283660.6591964,4.0,0.014973144046962261,,,,,,
5949,244,951.973859678,1e-05,1736283666.6373065,,,,,,,,
5949,245,952.088347618,,1736283666.7518706,4.0,0.0640154555439949,,,,,,
5999,246,958.064422181,1e-05,1736283672.727919,,,,,,,,
5999,247,958.178654092,,1736283672.8421304,4.0,0.24838271737098694,,,,,,
6049,248,964.152011802,1e-05,1736283678.8155067,,,,,,,,
6049,249,964.266038398,,1736283678.9296327,4.0,0.3629564046859741,,,,,,
6099,250,970.238178437,1e-05,1736283684.9016786,,,,,,,,
6099,251,970.352692657,,1736283685.01624,4.0,0.027552703395485878,,,,,,
6149,252,976.339817184,1e-05,1736283691.0033495,,,,,,,,
6149,253,976.453925112,,1736283691.1174786,4.0,0.6782500743865967,,,,,,
6199,254,982.442273367,1e-05,1736283697.1057274,,,,,,,,
6199,255,982.556900558,,1736283697.220491,4.0,0.05946473032236099,,,,,,
6249,256,988.536756742,1e-05,1736283703.2002513,,,,,,,,
6249,257,988.651276692,,1736283703.314877,4.0,0.0721675232052803,,,,,,
6299,258,994.636413068,1e-05,1736283709.2998533,,,,,,,,
6299,259,994.750709609,,1736283709.4142892,4.0,0.13813544809818268,,,,,,
6349,260,1000.741239101,1e-05,1736283715.404733,,,,,,,,
6349,261,1000.855619088,,1736283715.5191576,4.0,0.1569814682006836,,,,,,
6399,262,1006.838560393,1e-05,1736283721.5020251,,,,,,,,
6399,263,1006.952962662,,1736283721.6165583,4.0,0.12367723137140274,,,,,,
6449,264,1012.937102438,1e-05,1736283727.6005807,,,,,,,,
6449,265,1013.051387046,,1736283727.7149382,4.0,0.1873740702867508,,,,,,
6499,266,1019.035660404,1e-05,1736283733.69921,,,,,,,,
6499,267,1019.15010425,,1736283733.8136368,4.0,0.020791972056031227,,,,,,
6549,268,1025.131065051,1e-05,1736283739.7945342,,,,,,,,
6549,269,1025.2454305,,1736283739.9089913,4.0,0.05918803811073303,,,,,,
6599,270,1031.221909179,1e-05,1736283745.8853698,,,,,,,,
6599,271,1031.336438475,,1736283745.9999974,4.0,0.14766590297222137,,,,,,
6649,272,1037.320712113,1e-05,1736283751.9842134,,,,,,,,
6649,273,1037.43503912,,1736283752.0986226,4.0,0.3369757831096649,,,,,,
6699,274,1043.416287748,1e-05,1736283758.079762,,,,,,,,
6699,275,1043.53119855,,1736283758.1946855,4.0,0.05759848281741142,,,,,,
6749,276,1049.50779079,1e-05,1736283764.1712327,,,,,,,,
6749,277,1049.622106005,,1736283764.2856438,4.0,0.16784566640853882,,,,,,
6799,278,1055.60149359,1e-05,1736283770.2649276,,,,,,,,
6799,279,1055.715770172,,1736283770.3792992,4.0,0.043655239045619965,,,,,,
6849,280,1061.685382241,1e-05,1736283776.348886,,,,,,,,
6849,281,1061.799740086,,1736283776.4632947,4.0,0.05933256819844246,,,,,,
6899,282,1067.781097902,1e-05,1736283782.4445913,,,,,,,,
6899,283,1067.896029853,,1736283782.559615,4.0,0.13592730462551117,,,,,,
6949,284,1073.875966618,1e-05,1736283788.5394235,,,,,,,,
6949,285,1073.99085131,,1736283788.6543438,4.0,0.463380366563797,,,,,,
6999,286,1079.972328166,1e-05,1736283794.6358259,,,,,,,,
6999,287,1080.086917203,,1736283794.7504888,4.0,0.6241428852081299,,,,,,
7034,288,1093.059781382,,1736283807.7232096,4.0,,0.8492000102996826,0.6240609288215637,,,,
7034,289,1130.664342224,,1736283845.32776,4.0,,,,0.9570888876914978,0.13311246037483215,,
7049,290,1134.578221627,1e-05,1736283849.2416239,,,,,,,,
7049,291,1134.692512959,,1736283849.3560805,5.0,0.0434718020260334,,,,,,
7099,292,1140.664853088,1e-05,1736283855.328326,,,,,,,,
7099,293,1140.77923151,,1736283855.4427946,5.0,0.06783740967512131,,,,,,
7149,294,1146.747751509,1e-05,1736283861.4111962,,,,,,,,
7149,295,1146.862021753,,1736283861.525609,5.0,0.24224969744682312,,,,,,
7199,296,1152.837669348,1e-05,1736283867.5011444,,,,,,,,
7199,297,1152.95213759,,1736283867.6156857,5.0,0.04263727739453316,,,,,,
7249,298,1158.928111689,1e-05,1736283873.5915482,,,,,,,,
7249,299,1159.042458388,,1736283873.7059798,5.0,0.011313475668430328,,,,,,
7299,300,1165.009240514,1e-05,1736283879.6726658,,,,,,,,
7299,301,1165.123238174,,1736283879.7868361,5.0,0.010692333802580833,,,,,,
7349,302,1171.098639576,1e-05,1736283885.7621293,,,,,,,,
7349,303,1171.213007136,,1736283885.8765988,5.0,0.06647146493196487,,,,,,
7399,304,1177.192515991,1e-05,1736283891.8560205,,,,,,,,
7399,305,1177.306756649,,1736283891.9703345,5.0,0.29494601488113403,,,,,,
7449,306,1183.28833426,1e-05,1736283897.951825,,,,,,,,
7449,307,1183.402750905,,1736283898.066316,5.0,0.1803956776857376,,,,,,
7499,308,1189.386542226,1e-05,1736283904.0500531,,,,,,,,
7499,309,1189.500975497,,1736283904.1645608,5.0,0.25922879576683044,,,,,,
7549,310,1195.474095581,1e-05,1736283910.137545,,,,,,,,
7549,311,1195.588563825,,1736283910.2521098,5.0,0.1162164956331253,,,,,,
7599,312,1201.574910077,1e-05,1736283916.2384388,,,,,,,,
7599,313,1201.689255226,,1736283916.3528519,5.0,0.15316860377788544,,,,,,
7649,314,1207.668553871,1e-05,1736283922.3321054,,,,,,,,
7649,315,1207.782733996,,1736283922.4462674,5.0,0.10994397848844528,,,,,,
7699,316,1213.75656197,1e-05,1736283928.42005,,,,,,,,
7699,317,1213.870817954,,1736283928.5344043,5.0,0.05829866603016853,,,,,,
7749,318,1219.853100591,1e-05,1736283934.5165777,,,,,,,,
7749,319,1219.967516451,,1736283934.6309931,5.0,0.05582571029663086,,,,,,
7799,320,1225.949644985,1e-05,1736283940.6131432,,,,,,,,
7799,321,1226.06468247,,1736283940.728256,5.0,0.22525933384895325,,,,,,
7849,322,1232.054095133,1e-05,1736283946.7175493,,,,,,,,
7849,323,1232.168948738,,1736283946.8325036,5.0,0.30114927887916565,,,,,,
7899,324,1238.153451822,1e-05,1736283952.8169487,,,,,,,,
7899,325,1238.268060474,,1736283952.9316244,5.0,0.2849866449832916,,,,,,
7949,326,1244.245967875,1e-05,1736283958.9094925,,,,,,,,
7949,327,1244.360486333,,1736283959.024068,5.0,0.16673585772514343,,,,,,
7999,328,1250.347288534,1e-05,1736283965.0107749,,,,,,,,
7999,329,1250.46120055,,1736283965.1247413,5.0,0.023749183863401413,,,,,,
8049,330,1256.444403961,1e-05,1736283971.1078587,,,,,,,,
8049,331,1256.559036537,,1736283971.222564,5.0,0.06332195550203323,,,,,,
8099,332,1262.542909905,1e-05,1736283977.2063348,,,,,,,,
8099,333,1262.657213801,,1736283977.320767,5.0,0.08009421825408936,,,,,,
8149,334,1268.640284094,1e-05,1736283983.303704,,,,,,,,
8149,335,1268.754806786,,1736283983.4183674,5.0,0.03221328929066658,,,,,,
8199,336,1274.735279466,1e-05,1736283989.3987513,,,,,,,,
8199,337,1274.84967178,,1736283989.513219,5.0,0.102509506046772,,,,,,
8249,338,1280.835489504,1e-05,1736283995.4990323,,,,,,,,
8249,339,1280.949878799,,1736283995.61343,5.0,0.04994284734129906,,,,,,
8299,340,1286.936153138,1e-05,1736284001.5996468,,,,,,,,
8299,341,1287.050549033,,1736284001.714105,5.0,0.017678633332252502,,,,,,
8349,342,1293.037513638,1e-05,1736284007.7009828,,,,,,,,
8349,343,1293.151886837,,1736284007.815447,5.0,0.006895571015775204,,,,,,
8399,344,1299.142865502,1e-05,1736284013.8063073,,,,,,,,
8399,345,1299.25731973,,1736284013.9209385,5.0,0.018572378903627396,,,,,,
8441,346,1313.145830941,,1736284027.8092906,5.0,,0.8521999716758728,0.6702938675880432,,,,
8441,347,1350.500480114,,1736284065.16386,5.0,,,,0.9659777879714966,0.10758773982524872,,
8442,348,1362.517523293,,1736284077.1809988,6.0,,,,,,0.8521999716758728,0.6617857813835144
